a,0.135725501762803,0.0387704223355243,0.217230766109456,0.129346448836924,0.265692382976152,0.208917001389708,0.317171879690118,0.251588384066178,0.207658208439872,0.286390944839089,0.236235136967866,0.297602301132828,0.182245502523006,0.19176236743359,0.154573778553737,0.184927754643101,0.130569674161217,0.311870922120029,0.177608673281554,0.321012172780284,0.148251588736329,0.20748963999263,0.125720469239311,0.21777911385042,0.0539006138301549,0.306256960536584,0.105972358710076,0.335266376420216,0.106972698432966,0.240236701437476,0.0838867555322126,0.251827749602644,-0.00756487381157871,0.288929669641941,0.0339658744349989,0.30360292707158,0.050829256434012,0.241944523534344,0.0311413097462393,0.251155260580256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0.103099642237311,0.00627430929701462,0.180891732233871,0.0738373899578396,0.232013397874137,0.1423814132852,0.28220404277993,0.174606321561488,0.193821699098868,0.195752816443875,0.21207953615913,0.230326102215539,0.163291719595849,0.146133404170532,0.142915943851268,0.142256227529004,0.131656746106246,0.234593710441719,0.160287112822889,0.257559971691837,0.129969845458275,0.159552403095366,0.119455177301853,0.167965938334904,0.0675151972224155,0.24620727375563,0.100168576745471,0.277050814760549,0.0892281145132676,0.189012322447492,0.0763861108259376,0.194160824813236,0.0125480046214964,0.248348821711286,0.0386350959754689,0.261708454189365,0.0426144720692539,0.200922871963023,0.0337399538783545,0.202313794887054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0.0913531352981573,0.00065598234118116,0.164039557707283,0.0655060153193362,0.210016280586735,0.130222726651163,0.253982318741127,0.161587976438651,0.180052091361854,0.182430823982701,0.193530290661106,0.212001743197338,0.148317951061656,0.139238645243494,0.130349000293234,0.123311613046502,0.12550230501567,0.218913845076549,0.14280348639689,0.242561799368632,0.111703465295699,0.15127199162651,0.106724981474713,0.149921220773043,0.0655554987505483,0.230428278897688,0.0842398162660256,0.256298632707718,0.0697505028428411,0.174091236748323,0.0657362949936819,0.168013705304446,0.00955028347095904,0.227570103423747,0.0268267068576405,0.24261228626039,0.024789482343504,0.183877966136272,0.0208203528970498,0.172340971833158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0.0905230880667253,-0.0143199218780928,0.169165528473045,0.0427609885415798,0.218856366626016,0.10629383899091,0.263492587677395,0.134537562909399,0.190771132939293,0.150591818503567,0.205527573250494,0.203337064154947,0.160043143141043,0.128776504510472,0.141985046285956,0.107493335378042,0.139078544353281,0.198687286400798,0.159379652701855,0.240268872686486,0.123438763346101,0.151162958974696,0.11520285126981,0.141422206972688,0.0805977085264109,0.222771361342865,0.105060513124493,0.261889873212229,0.0843982986475129,0.186434943858115,0.0783692665888357,0.176522249353823,0.0261897735489307,0.23298973256776,0.0494591937615387,0.255359361638593,0.0415676414941441,0.200950335339085,0.0355736466182842,0.189194950023942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0.0915932013760161,-0.02544713691277,0.17659157630072,0.0234166383792129,0.227260318939921,0.0809246905816372,0.271767397633718,0.107563790817049,0.204632115319319,0.148770988768565,0.224412988011989,0.178729784890859,0.177149424513857,0.112152686461012,0.152417474365461,0.0921536337845553,0.157397938068559,0.194056067842398,0.183308131760228,0.217205646656419,0.147743069632244,0.134870084401642,0.134078255411868,0.128225516802105,0.0992513852324388,0.216017676324886,0.12777052693743,0.241866183435969,0.107844020323163,0.165559555393644,0.0989547065092062,0.153031636028677,0.03977129618374,0.221981692719506,0.068340399805979,0.228345027094454,0.0606942921156496,0.172328137525436,0.0517244498350238,0.157975802253444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0.100143619725359,-0.00938202314572776,0.176458539564856,0.0474006721456352,0.222000323653911,0.105197529183986,0.266969456715288,0.13502343701822,0.195074780300852,0.177894015372998,0.213911612124642,0.190334857556539,0.166681295598812,0.109744762645622,0.140804171462084,0.0932260148243761,0.140112941595567,0.216041967265203,0.16875166417683,0.224396034613371,0.136182870376494,0.131410459938165,0.116934861768611,0.129620498696521,0.0790200445670677,0.228993299826318,0.112534531569959,0.239764666607305,0.099459660616453,0.157568789687211,0.084000858808951,0.156609170879503,0.0234706139483821,0.225189491397858,0.0539891502111891,0.228139440616167,0.0554428774782827,0.17041713902061,0.0427332256151429,0.167353673102544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0.0965898822418871,-0.00307985631756112,0.173689412477066,0.0656553453495198,0.21873210156995,0.125886633499381,0.262363321924353,0.156229356424354,0.176713749255495,0.18649479318158,0.200711000212985,0.200984492899414,0.161228255112912,0.128002190174339,0.136142566550037,0.105741239296265,0.123619965933682,0.21355571236111,0.154920038870592,0.221643495716297,0.128604894476682,0.13800600758585,0.109413383873938,0.133983233114517,0.0646668207327755,0.21767153402623,0.0976513633687247,0.225352802970602,0.0863156365356396,0.151929768182681,0.0706722049276368,0.14816821170139,0.010264014388493,0.210092073161648,0.0432938446723795,0.210140027549741,0.0428909888554059,0.156621971354451,0.0291337788661448,0.150764758166523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0.094833328775683,0.0278444621770369,0.171223446634232,0.102874338719588,0.226078061815274,0.143793736524443,0.271759214951116,0.152465957053153,0.157745336407675,0.230509997097647,0.190436216724032,0.238416657608338,0.147843529107515,0.157984801475487,0.126262881727014,0.146504042780914,0.104051423371088,0.250677423259987,0.138901263263429,0.245915391643979,0.112646481678202,0.157686526098994,0.0975249932711076,0.166375311975984,0.045842020879635,0.243299528022627,0.079794680382268,0.246320237922349,0.0722390785980147,0.169800905369364,0.0587897092397677,0.180681475128145,-0.00486262438432013,0.22321196272507,0.0234819659916407,0.221782763937811,0.0287633742181943,0.17110781111412,0.016647806273758,0.178124992701413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0.0773778354105553,0.00899848432766065,0.144870106346239,0.0593664752543785,0.191484148795954,0.0889371968502748,0.229797071769558,0.0960764114647945,0.142443912163853,0.156212858359575,0.166933075803864,0.159327860010226,0.127490052959252,0.103191746893064,0.110145867437724,0.099791595460725,0.10019082081873,0.180776760374138,0.126255427718899,0.179055534700979,0.0985051377006218,0.110880115204535,0.086746903839695,0.118516383376399,0.053234512425374,0.185877502869268,0.0779007459094989,0.188763092452762,0.0651508926217059,0.124176545178428,0.0557799575763623,0.129847085834757,0.0109168860074262,0.180452278277108,0.0301989333616004,0.179902272735603,0.0300322646823128,0.134232441234367,0.022889500607646,0.135418234883041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0.0645221303074581,-0.00810436773098153,0.128941869677622,0.0304525045561759,0.174547218162386,0.061018459367224,0.210770503716317,0.0648945448315806,0.141451471252028,0.107004675959439,0.157754896167747,0.137682087059342,0.12135139777443,0.0877025738310018,0.109511057259792,0.0776725655604064,0.105902050966256,0.137921305650994,0.121209530517171,0.160240441828289,0.0933592593751118,0.0947844151251471,0.0932885924984002,0.0959926701742957,0.0649012303350273,0.153523271869915,0.0799810184001304,0.176102700090728,0.0631635920404935,0.118052956015417,0.0628483870770874,0.118148599801641,0.0258649011549613,0.160472068200005,0.0370115528599045,0.172919719919701,0.0298695437493122,0.130563326743226,0.0271752684125928,0.125181189955495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
